#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Special_Tiles|Inv_Image|Wield_Image|Draw_Type|Vis_Scale|Wld_Scale|Param_Type|ParamType2|Place_Param2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Floodable|Waving|Use_Alpha|Sun_Prop|Liquid_Point|Damage_Per_Second|Grnd_Cnt|Leg_wall|MaxLight|Grow|Eat|Groups|Max_Drops|Drops|Sounds|Dig_Predict|Place_Predict|NodeBox|SelBox|ColBox|Mesh|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|OnConstruct|OnTimer|TimerTrig|TimerAct|AfterPlace|OnPlace
#
#BUSHES, SHRUBS
#
#CACTII
#cactus_01_seedling||||default_large_cactus_seedling.png||||||||||||||||||||||||||||||||||||||||||||||||
tree_baobab_sapling|Baobab Sapling|||lib_ecology_tree_baobab_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_baobab_trunk|Baobab Trunk|||lib_ecology_tree_baobab_trunk_top.png,lib_ecology_tree_baobab_trunk_top.png,lib_ecology_tree_baobab_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_baobab_trunk_allface_side|Baobab Block Side|||lib_ecology_tree_baobab_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_baobab_trunk_allface_top|Baobab Block Top|||lib_ecology_tree_baobab_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_baobab_wood|Baobab Wood|||lib_ecology_tree_baobab_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_beech_leaves|Beech Leaves|||lib_ecology_tree_beech_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_beech_sapling|Beech Sapling|||lib_ecology_tree_beech_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_beech_trunk|Beech Trunk|||lib_ecology_tree_beech_trunk_top.png,lib_ecology_tree_beech_trunk_top.png,lib_ecology_tree_beech_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_beech_trunk_allface_side|Beech Block Side|||lib_ecology_tree_beech_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_beech_trunk_allface_top|Beech Block Top|||lib_ecology_tree_beech_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_beech_wood|Beech Wood|||lib_ecology_tree_beech_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_beech_black_leaves|Black Beech Leaves|||lib_ecology_tree_beech_black_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_beech_black_sapling|Black Beech Sapling|||lib_ecology_tree_beech_black_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_beech_black_trunk|Black Beech Trunk|||lib_ecology_tree_beech_black_trunk_top.png,lib_ecology_tree_beech_black_trunk_top.png,lib_ecology_tree_beech_black_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_beech_black_trunk_allface_side|Black Beech Block Side|||lib_ecology_tree_beech_black_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_beech_black_trunk_allface_top|Black Beech Block Top|||lib_ecology_tree_beech_black_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_beech_black_wood|Black Beech Wood|||lib_ecology_tree_beech_black_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_beech_mountain_leaves|Mountain Beech Leaves|||lib_ecology_tree_beech_mountain_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_beech_mountain_sapling|Mountain Beech Sapling|||lib_ecology_tree_beech_mountain_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_beech_mountain_trunk|Mountain Beech Trunk|||lib_ecology_tree_beech_mountain_trunk_top.png,lib_ecology_tree_beech_mountain_trunk_top.png,lib_ecology_tree_beech_mountain_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_beech_mountain_trunk_allface_side|Mountain Beech Block Side|||lib_ecology_tree_beech_mountain_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_beech_mountain_trunk_allface_top|Mountain Beech Block Top|||lib_ecology_tree_beech_mountain_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_beech_mountain_wood|Mountain Beech Wood|||lib_ecology_tree_beech_mountain_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_beech_southern_leaves|Southern Beech Leaves|||lib_ecology_tree_beech_southern_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
#tree_beech_southern_sapling|Southern Beech Sapling|||lib_ecology_tree_beech_southern_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_beech_southern_trunk|Southern Beech Trunk|||lib_ecology_tree_beech_southern_trunk_top.png,lib_ecology_tree_beech_southern_trunk_top.png,lib_ecology_tree_beech_southern_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_beech_southern_trunk_allface_side|Southern Beech Block Side|||lib_ecology_tree_beech_southern_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_beech_southern_trunk_allface_top|Southern Beech Block Top|||lib_ecology_tree_beech_southern_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_beech_southern_wood|Southern Beech Wood|||lib_ecology_tree_beech_southern_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_birch_yellow_leaves|Birch Yellow Leaves|||lib_ecology_tree_birch_yellow_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_birch_yellow_sapling|Birch Yellow Sapling|||lib_ecology_tree_birch_yellow_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_birch_yellow_trunk|Birch Yellow Trunk|||lib_ecology_tree_birch_yellow_trunk_top.png,lib_ecology_tree_birch_yellow_trunk_top.png,lib_ecology_tree_birch_yellow_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_birch_yellow_trunk_allface_side|Birch Yellow Block Side|||lib_ecology_tree_birch_yellow_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_birch_yellow_trunk_allface_top|Birch Yellow Block Top|||lib_ecology_tree_birch_yellow_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_birch_yellow_wood|Birch Yellow Wood|||lib_ecology_tree_birch_yellow_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_birch_sweet_leaves|Birch Sweet Leaves|||lib_ecology_tree_birch_sweet_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_birch_sweet_sapling|Birch Sweet Sapling|||lib_ecology_tree_birch_sweet_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_birch_sweet_trunk|Birch Sweet Trunk|||lib_ecology_tree_birch_sweet_trunk_top.png,lib_ecology_tree_birch_sweet_trunk_top.png,lib_ecology_tree_birch_sweet_trunk.png||||nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||-0.25,-0.5,-0.25,0.25,0.5,0.25|-0.25,-0.5,-0.25,0.25,0.5,0.25||||||||||||||
tree_birch_sweet_wood|Birch Sweet Wood|||lib_ecology_tree_birch_sweet_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_brazilnut_leaves|Brazilnut Leaves|||lib_ecology_tree_brazilnut_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_brazilnut_sapling|Brazilnut Sapling|||lib_ecology_tree_brazilnut_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_brazilnut_trunk|Brazilnut Trunk|||lib_ecology_tree_brazilnut_trunk_top.png,lib_ecology_tree_brazilnut_trunk_top.png,lib_ecology_tree_brazilnut_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_brazilnut_trunk_allface_side|Brazilnut Block Side|||lib_ecology_tree_brazilnut_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_brazilnut_trunk_allface_top|Brazilnut Block Top|||lib_ecology_tree_brazilnut_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_brazilnut_wood|Brazilnut Wood|||lib_ecology_tree_brazilnut_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_capirona_leaves|Capirona Leaves|default||lib_ecology_tree_capirona_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_capirona_trunk|Capirona Trunk|default||lib_ecology_tree_capirona_trunk_top.png,lib_ecology_tree_capirona_trunk_top.png,lib_ecology_tree_capirona_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_cedar_fruit|Cedar Cone|||lib_ecology_tree_cedar_fruit.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||1|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1,lib_ecology_fruit 1||gal:fruit_cedar_cone|leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35||||||||||||||
tree_cedar_leaves|Cedar Leaves|||lib_ecology_tree_cedar_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_cedar_sapling|Cedar Sapling|||lib_ecology_tree_cedar_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_cedar_trunk|Cedar Trunk|||lib_ecology_tree_cedar_trunk_top.png,lib_ecology_tree_cedar_trunk_top.png,lib_ecology_tree_cedar_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_cedar_trunk_allface_side|Cedar Block Side|||lib_ecology_tree_cedar_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_cedar_trunk_allface_top|Cedar Block Top|||lib_ecology_tree_cedar_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_cedar_wood|Cedar Wood|||lib_ecology_tree_cedar_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_cherry_blossom_leaves|Cherry Blossom Leaves|||lib_ecology_tree_cherry_blossom_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_cherry_blossom_sapling|Cherry Blossom Sapling|||lib_ecology_tree_cherry_blossom_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_cherry_blossom_trunk|Cherry Blossom Trunk|||lib_ecology_tree_cherry_blossom_trunk_top.png,lib_ecology_tree_cherry_blossom_trunk_top.png,lib_ecology_tree_cherry_blossom_trunk.png||||nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||-0.25,-0.5,-0.25,0.25,0.5,0.25|-0.25,-0.5,-0.25,0.25,0.5,0.25||||||||||||||
tree_cherry_blossom_wood|Cherry Blossom Wood|||lib_ecology_tree_cherry_blossom_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_cherry_fruit|Cherry|||lib_ecology_fruit_cherry.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||2|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1,lib_ecology_fruit 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35||||||||||||||
tree_cherry_leaves|Cherry Leaves|||lib_ecology_tree_cherry_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_cherry_leaves2|Cherry Leaves2|||lib_ecology_tree_cherry_leaves2.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_cherry_sapling|Cherry Sapling|||lib_ecology_tree_cherry_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_cherry_trunk|Cherry Trunk|||lib_ecology_tree_cherry_trunk_top.png,lib_ecology_tree_cherry_trunk_top.png,lib_ecology_tree_cherry_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_cherry_trunk_allface_side|Cherry Block Side|||lib_ecology_tree_cherry_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_cherry_trunk_allface_top|Cherry Block Top|||lib_ecology_tree_cherry_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_cherry_wood|Cherry Wood|||lib_ecology_tree_cherry_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_chestnut_fruit|Chestnut|||lib_ecology_fruit_chestnut.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||1|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1,lib_ecology_fruit 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35||||||||||||||
tree_chestnut_leaves|Chestnut Leaves|||lib_ecology_tree_chestnut_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_chestnut_sapling|Chestnut Sapling|||lib_ecology_tree_chestnut_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_chestnut_trunk|Chestnut Trunk|||lib_ecology_tree_chestnut_trunk_top.png,lib_ecology_tree_chestnut_trunk_top.png,lib_ecology_tree_chestnut_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_chestnut_trunk_allface_side|Chestnut Block Side|||lib_ecology_tree_chestnut_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_chestnut_trunk_allface_top|Chestnut Block Top|||lib_ecology_tree_chestnut_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_chestnut_wood|Chestnut Wood|||lib_ecology_tree_chestnut_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_chestnut_american_leaves|American Chestnut Leaves|||lib_ecology_tree_chestnut_american_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_chestnut_american_sapling|American Chestnut Sapling|||lib_ecology_tree_chestnut_american_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_chestnut_american_trunk|American Chestnut Trunk|||lib_ecology_tree_chestnut_american_trunk_top.png,lib_ecology_tree_chestnut_american_trunk_top.png,lib_ecology_tree_chestnut_american_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_chestnut_american_trunk_allface_side|American Chestnut Block Side|||lib_ecology_tree_chestnut_american_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_chestnut_american_trunk_allface_top|American Chestnut Block Top|||lib_ecology_tree_chestnut_american_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_chestnut_american_wood|American Chestnut Wood|||lib_ecology_tree_chestnut_american_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_chestnut_american_burr|American Chestnut Burr|||lib_ecology_tree_chestnut_american_burr.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE|||||fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35||||||||||||||
tree_clemetine_fruit|Clementine|||lib_ecology_fruit_clementine.png||||plantlike|1||light||||FALSE||||||||TRUE|||FALSE||||3|fleshy 3,dig_immediate 3,flammable 2,leafdecay 1,leafdecay_drop 1,lib_ecology_fruit 1|||leaves||||-0.35,-0.5,-0.35,0.35,0.5,0.35||||||||||||||
tree_clementine_leaves|Clementine Leaves|||lib_ecology_tree_clementine_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_clementine_sapling|Clementine Sapling|||lib_ecology_tree_clementine_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_clementine_trunk|Clementine Trunk|||lib_ecology_tree_clementine_trunk_top.png,lib_ecology_tree_clementine_trunk_top.png,lib_ecology_tree_clementine_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
tree_clementine_trunk_allface_side|Clementine Block Side|||lib_ecology_tree_clementine_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_clementine_trunk_allface_top|Clementine Block Top|||lib_ecology_tree_clementine_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
tree_clementine_wood|Clementine Wood|||lib_ecology_tree_clementine_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_cocoa_leaves|Cocoa Leaves|default||lib_ecology_tree_cocoa_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_cocoa_sapling|Cocoa Sapling|default||lib_ecology_tree_cocoa_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_cocoa_trunk|Cocoa Trunk|default||lib_ecology_tree_cocoa_trunk_top.png,lib_ecology_tree_cocoa_trunk_top.png,lib_ecology_tree_cocoa_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood||||||||||||||||||
#tree_cocoa_trunk_allface_side|Cocoa Block Side|||lib_ecology_tree_cocoa_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
#tree_cocoa_trunk_allface_top|Cocoa Block Top|||lib_ecology_tree_cocoa_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood||||||||||||||||||
#tree_cocoa_wood|Cocoa Wood|default||lib_ecology_tree_cocoa_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood||||||||||||||||||
tree_common_daisy_leaves|Common Tree Daisy Leaves|||lib_ecology_tree_common_daisy_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_common_daisy_sapling|Common Tree Daisy Sapling|||lib_ecology_tree_common_daisy_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
tree_common_daisy_trunk|Common Tree Daisy Trunk|||lib_ecology_tree_common_daisy_trunk_top.png,lib_ecology_tree_common_daisy_trunk_top.png,lib_ecology_tree_common_daisy_trunk.png||||nodebox|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||-0.25,-0.5,-0.25,0.25,0.5,0.25|-0.25,-0.5,-0.25,0.25,0.5,0.25||||||||||||||
tree_conifers_leaves|Conifers Leaves|||lib_ecology_tree_conifers_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves||||||||||||||||||
tree_conifers_sapling|Conifers Sapling|||lib_ecology_tree_conifers_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves||||||||||||||||||
